source,service,timestamp,status
discord,global-status,20200502T150001,"[['API', 'Operational'], ['Gateway', 'Operational'], ['Media Proxy', 'Operational'], ['Push Notifications', 'Operational'], ['Voice', 'Operational'], ['Brazil', 'Operational'], ['EU West', 'Operational'], ['EU Central', 'Operational'], ['Hong Kong', 'Operational'], ['Japan', 'Operational'], ['Russia', 'Operational'], ['Singapore', 'Operational'], ['South Africa', 'Operational'], ['Sydney', 'Operational'], ['US Central', 'Operational'], ['US East', 'Operational'], ['US South', 'Operational'], ['US West', 'Operational'], ['Third-party', 'Operational'], ['CloudFlare', 'Operational'], ['Tax Calculation Service', 'Operational']]"
discord,global-status,20200502T070001,"[['API', 'Operational'], ['Gateway', 'Operational'], ['Media Proxy', 'Operational'], ['Push Notifications', 'Operational'], ['Voice', 'Operational'], ['Brazil', 'Operational'], ['EU West', 'Operational'], ['EU Central', 'Operational'], ['Hong Kong', 'Operational'], ['Japan', 'Operational'], ['Russia', 'Operational'], ['Singapore', 'Operational'], ['South Africa', 'Operational'], ['Sydney', 'Operational'], ['US Central', 'Operational'], ['US East', 'Operational'], ['US South', 'Operational'], ['US West', 'Operational'], ['Third-party', 'Operational'], ['CloudFlare', 'Operational'], ['Tax Calculation Service', 'Operational']]"
discord,global-status,20200502T230001,"[['API', 'Operational'], ['Gateway', 'Operational'], ['Media Proxy', 'Operational'], ['Push Notifications', 'Operational'], ['Voice', 'Operational'], ['Brazil', 'Operational'], ['EU West', 'Operational'], ['EU Central', 'Operational'], ['Hong Kong', 'Operational'], ['Japan', 'Operational'], ['Russia', 'Operational'], ['Singapore', 'Operational'], ['South Africa', 'Operational'], ['Sydney', 'Operational'], ['US Central', 'Operational'], ['US East', 'Operational'], ['US South', 'Operational'], ['US West', 'Operational'], ['Third-party', 'Operational'], ['CloudFlare', 'Operational'], ['Tax Calculation Service', 'Operational']]"
discord,global-status,20200502T170001,"[['API', 'Operational'], ['Gateway', 'Operational'], ['Media Proxy', 'Operational'], ['Push Notifications', 'Operational'], ['Voice', 'Operational'], ['Brazil', 'Operational'], ['EU West', 'Operational'], ['EU Central', 'Operational'], ['Hong Kong', 'Operational'], ['Japan', 'Operational'], ['Russia', 'Operational'], ['Singapore', 'Operational'], ['South Africa', 'Operational'], ['Sydney', 'Operational'], ['US Central', 'Operational'], ['US East', 'Operational'], ['US South', 'Operational'], ['US West', 'Operational'], ['Third-party', 'Operational'], ['CloudFlare', 'Operational'], ['Tax Calculation Service', 'Operational']]"
discord,global-status,20200502T040001,"[['API', 'Operational'], ['Gateway', 'Operational'], ['Media Proxy', 'Operational'], ['Push Notifications', 'Operational'], ['Voice', 'Operational'], ['Brazil', 'Operational'], ['EU West', 'Operational'], ['EU Central', 'Operational'], ['Hong Kong', 'Operational'], ['Japan', 'Operational'], ['Russia', 'Operational'], ['Singapore', 'Operational'], ['South Africa', 'Operational'], ['Sydney', 'Operational'], ['US Central', 'Operational'], ['US East', 'Operational'], ['US South', 'Operational'], ['US West', 'Operational'], ['Third-party', 'Operational'], ['CloudFlare', 'Operational'], ['Tax Calculation Service', 'Operational']]"
discord,global-status,20200502T200002,"[['API', 'Operational'], ['Gateway', 'Operational'], ['Media Proxy', 'Operational'], ['Push Notifications', 'Operational'], ['Voice', 'Operational'], ['Brazil', 'Operational'], ['EU West', 'Operational'], ['EU Central', 'Operational'], ['Hong Kong', 'Operational'], ['Japan', 'Operational'], ['Russia', 'Operational'], ['Singapore', 'Operational'], ['South Africa', 'Operational'], ['Sydney', 'Operational'], ['US Central', 'Operational'], ['US East', 'Operational'], ['US South', 'Operational'], ['US West', 'Operational'], ['Third-party', 'Operational'], ['CloudFlare', 'Operational'], ['Tax Calculation Service', 'Operational']]"
discord,global-status,20200502T180001,"[['API', 'Operational'], ['Gateway', 'Operational'], ['Media Proxy', 'Operational'], ['Push Notifications', 'Operational'], ['Voice', 'Operational'], ['Brazil', 'Operational'], ['EU West', 'Operational'], ['EU Central', 'Operational'], ['Hong Kong', 'Operational'], ['Japan', 'Operational'], ['Russia', 'Operational'], ['Singapore', 'Operational'], ['South Africa', 'Operational'], ['Sydney', 'Operational'], ['US Central', 'Operational'], ['US East', 'Operational'], ['US South', 'Operational'], ['US West', 'Operational'], ['Third-party', 'Operational'], ['CloudFlare', 'Operational'], ['Tax Calculation Service', 'Operational']]"
discord,global-status,20200502T130001,"[['API', 'Operational'], ['Gateway', 'Operational'], ['Media Proxy', 'Operational'], ['Push Notifications', 'Operational'], ['Voice', 'Operational'], ['Brazil', 'Operational'], ['EU West', 'Operational'], ['EU Central', 'Operational'], ['Hong Kong', 'Operational'], ['Japan', 'Operational'], ['Russia', 'Operational'], ['Singapore', 'Operational'], ['South Africa', 'Operational'], ['Sydney', 'Operational'], ['US Central', 'Operational'], ['US East', 'Operational'], ['US South', 'Operational'], ['US West', 'Operational'], ['Third-party', 'Operational'], ['CloudFlare', 'Operational'], ['Tax Calculation Service', 'Operational']]"
discord,global-status,20200502T120001,"[['API', 'Operational'], ['Gateway', 'Operational'], ['Media Proxy', 'Operational'], ['Push Notifications', 'Operational'], ['Voice', 'Operational'], ['Brazil', 'Operational'], ['EU West', 'Operational'], ['EU Central', 'Operational'], ['Hong Kong', 'Operational'], ['Japan', 'Operational'], ['Russia', 'Operational'], ['Singapore', 'Operational'], ['South Africa', 'Operational'], ['Sydney', 'Operational'], ['US Central', 'Operational'], ['US East', 'Operational'], ['US South', 'Operational'], ['US West', 'Operational'], ['Third-party', 'Operational'], ['CloudFlare', 'Operational'], ['Tax Calculation Service', 'Operational']]"
discord,global-status,20200502T020001,"[['API', 'Operational'], ['Gateway', 'Operational'], ['Media Proxy', 'Operational'], ['Push Notifications', 'Operational'], ['Voice', 'Operational'], ['Brazil', 'Operational'], ['EU West', 'Operational'], ['EU Central', 'Operational'], ['Hong Kong', 'Operational'], ['Japan', 'Operational'], ['Russia', 'Operational'], ['Singapore', 'Operational'], ['South Africa', 'Operational'], ['Sydney', 'Operational'], ['US Central', 'Operational'], ['US East', 'Operational'], ['US South', 'Operational'], ['US West', 'Operational'], ['Third-party', 'Operational'], ['CloudFlare', 'Operational'], ['Tax Calculation Service', 'Operational']]"
